GCM,RCP,Lat,Lat1,Lon,Lon1,Cul,Sow,Year,Yield,CWR,Biomass
ipsl-cm6a-lr,historical,40,25,-91,75,mag2,05-25,1961,9433.89,439.875,23367.7
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-07,1968,13623.45,460.428,23311.39
ipsl-cm6a-lr,historical,40,25,-91,75,mag4,05-15,1975,13457.97,453.45799999999997,23832.97
mri-esm2-0,historical,40,25,-91,75,mag5,05-07,1969,8816.24,374.126,17843.3
mri-esm2-0,historical,40,25,-91,75,mag7,04-25,1976,8848.77,411.478,20147.1
gfdl-esm4,historical,40,25,-91,75,mag7,05-25,1979,9726.92,382.23199999999997,19365.75
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-25,1973,8967.42,471.40500000000003,21728.2
gfdl-esm4,historical,40,25,-91,75,mag2,05-25,1980,7610.19,463.846,20834.47
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-25,1968,8950.01,442.98699999999997,20346.38
gfdl-esm4,historical,40,25,-91,75,mag3,05-07,1967,10973.96,364.13800000000003,18865.15
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-15,1970,15709.57,444.761,24753.9
mri-esm2-0,historical,40,25,-91,75,mag8,05-25,1969,9909.9,427.634,20976.85
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-15,1963,11725.96,384.095,22593.44
mri-esm2-0,historical,40,25,-91,75,mag3,05-25,1964,8415.12,331.6,14848.66
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-15,1975,8699.25,361.06399999999996,17549.94
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-07,1973,13605.87,489.08099999999996,24534.22
gfdl-esm4,historical,40,25,-91,75,mag2,05-07,1963,10157.07,451.21799999999996,23733.41
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-15,1974,10559.49,342.83500000000004,20502.34
ukesm1-0-ll,historical,40,25,-91,75,mag8,04-15,1963,10692.39,452.144,25801.34
mri-esm2-0,historical,40,25,-91,75,mag6,04-25,1969,8668.08,428.185,19625.54
mri-esm2-0,historical,40,25,-91,75,mag4,05-07,1976,14396.73,437.574,24077.29
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-15,1967,12555.91,421.78,21244.13
gfdl-esm4,historical,40,25,-91,75,mag2,04-25,1979,10456.33,451.773,24361.75
mri-esm2-0,historical,40,25,-91,75,mag2,05-25,1976,11106.81,504.141,24168.73
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-25,1973,9219.15,486.60200000000003,23803.6
gfdl-esm4,historical,40,25,-91,75,mag4,05-25,1963,13685.64,409.752,22260.3
mri-esm2-0,historical,40,25,-91,75,mag5,05-07,1964,9574.83,363.146,16954.04
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-07,1977,10386.37,398.724,20253.53
ukesm1-0-ll,historical,40,25,-91,75,mag4,04-25,1968,13100.72,452.754,23101.36
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-15,1966,14149.36,389.579,22568.28
ipsl-cm6a-lr,historical,40,25,-91,75,mag7,04-25,1961,9960.92,427.15200000000004,22170.1
gfdl-esm4,historical,40,25,-91,75,mag4,05-07,1980,12216.38,441.265,21390.81
gfdl-esm4,historical,40,25,-91,75,mag5,05-25,1967,10319.86,359.928,18139.39
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-15,1962,10346.13,345.588,18860.92
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-25,1977,10871.43,383.584,19724.93
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-07,1968,8397.47,418.613,19527.76
mri-esm2-0,historical,40,25,-91,75,mag6,04-25,1964,10109.5,402.851,20153.44
ukesm1-0-ll,historical,40,25,-91,75,mag3,04-15,1963,12092.54,382.026,23470.76
mri-esm2-0,historical,40,25,-91,75,mag8,05-25,1964,9030.66,429.459,19740.94
mri-esm2-0,historical,40,25,-91,75,mag3,05-25,1969,9051.43,328.008,16645.11
gfdl-esm4,historical,40,25,-91,75,mag8,05-07,1967,10429.54,452.392,23522.12
gfdl-esm4,historical,40,25,-91,75,mag7,04-25,1980,8071.46,426.50800000000004,19348.41
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-25,1968,9614.81,449.5,22896.96
ipsl-cm6a-lr,historical,40,25,-91,75,mag4,05-07,1961,14767.04,436.978,23884.14
mri-esm2-0,historical,40,25,-91,75,mag8,05-15,1969,9504.22,439.528,20954.69
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-07,1966,9786.07,432.664,24161.82
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-25,1975,8803.6,333.523,16859.58
mri-esm2-0,historical,40,25,-91,75,mag3,05-15,1964,9130.92,352.123,16143.34
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-25,1963,11210.62,365.111,21752.05
ukesm1-0-ll,historical,40,25,-91,75,mag8,04-25,1963,10656.69,447.59999999999997,25643.83
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-25,1974,10089.29,344.565,19964.7
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-07,1967,9656.66,453.731,23045.93
mri-esm2-0,historical,40,25,-91,75,mag6,04-15,1969,8975.64,418.66700000000003,19438.91
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-07,1962,9974.29,347.689,19715.96
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-25,1970,15360.8,446.58599999999996,25129.06
gfdl-esm4,historical,40,25,-91,75,mag2,05-15,1980,7916.24,475.448,21763.12
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-15,1968,9057.64,442.72,19280.4
mri-esm2-0,historical,40,25,-91,75,mag7,04-15,1976,8650.93,423.395,20443.28
gfdl-esm4,historical,40,25,-91,75,mag7,05-15,1979,9429.89,392.291,19281.05
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-15,1973,9167.31,486.783,22160.08
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-07,1975,8072.94,445.33299999999997,20746.56
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-07,1974,8532.07,417.74899999999997,23082.86
ipsl-cm6a-lr,historical,40,25,-91,75,mag2,05-15,1961,9600.76,447.644,23789.0
ipsl-cm6a-lr,historical,40,25,-91,75,mag4,05-25,1975,13192.15,435.95799999999997,22456.64
gfdl-esm4,historical,40,25,-91,75,mag7,04-15,1980,8997.5,432.883,20116.82
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-15,1968,10000.36,475.119,23672.88
ipsl-cm6a-lr,historical,40,25,-91,75,mag2,05-07,1975,9903.1,489.601,24562.25
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-07,1962,9204.63,421.84499999999997,21899.38
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-15,1977,10936.49,383.818,19891.75
ukesm1-0-ll,historical,40,25,-91,75,mag3,04-25,1963,11792.02,380.51599999999996,23604.5
mri-esm2-0,historical,40,25,-91,75,mag6,04-15,1964,10184.48,419.245,20732.16
mri-esm2-0,historical,40,25,-91,75,mag8,05-15,1964,8930.19,447.338,20420.22
mri-esm2-0,historical,40,25,-91,75,mag3,05-15,1969,8610.06,345.086,16845.02
ipsl-cm6a-lr,historical,40,25,-91,75,mag7,04-15,1961,10416.13,424.892,22409.11
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-07,1970,10723.76,488.77,25399.25
gfdl-esm4,historical,40,25,-91,75,mag5,05-15,1967,10585.2,366.31600000000003,18074.38
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-25,1962,10179.18,333.008,18377.84
gfdl-esm4,historical,40,25,-91,75,mag2,04-15,1979,10253.76,466.44199999999995,24293.15
mri-esm2-0,historical,40,25,-91,75,mag2,05-15,1976,10998.67,482.533,24772.19
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-25,1967,11842.13,407.05,20042.23
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-07,1974,10393.7,338.581,20628.8
gfdl-esm4,historical,40,25,-91,75,mag4,05-15,1963,13263.43,420.253,22626.61
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-15,1973,9472.47,497.971,24474.9
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-07,1975,8508.66,352.622,17418.03
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-25,1966,13338.94,393.57500000000005,21639.98
ukesm1-0-ll,historical,40,25,-91,75,mag4,04-15,1968,13341.99,454.485,23357.95
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-25,1962,9933.46,321.425,18026.39
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-07,1970,16034.79,439.342,24848.2
gfdl-esm4,historical,40,25,-91,75,mag3,05-15,1967,10267.75,356.67600000000004,17671.23
ipsl-cm6a-lr,historical,40,25,-91,75,mag7,04-25,1975,8142.35,455.60699999999997,22257.86
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-25,1966,9861.5,433.85799999999995,23567.33
ukesm1-0-ll,historical,40,25,-91,75,mag2,04-15,1968,9635.75,476.116,24140.13
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-07,1963,11525.66,394.389,23182.64
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-07,1975,8801.82,366.253,17797.03
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-07,1974,10638.52,347.13100000000003,20948.34
gfdl-esm4,historical,40,25,-91,75,mag2,05-15,1963,10333.06,442.675,23531.46
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-15,1973,13357.11,472.10400000000004,23602.64
mri-esm2-0,historical,40,25,-91,75,mag4,05-15,1976,15216.5,444.967,24364.69
gfdl-esm4,historical,40,25,-91,75,mag4,04-15,1979,13944.92,458.986,24702.01
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-25,1967,8988.68,451.328,22039.91
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-15,1968,13089.71,435.47700000000003,21733.36
ipsl-cm6a-lr,historical,40,25,-91,75,mag4,05-07,1975,13838.23,469.813,24819.26
ukesm1-0-ll,historical,40,25,-91,75,mag7,04-25,1970,11083.92,441.082,22824.92
mri-esm2-0,historical,40,25,-91,75,mag5,05-15,1969,9127.84,355.129,17430.62
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-25,1975,8970.42,416.067,20376.09
ukesm1-0-ll,historical,40,25,-91,75,mag6,04-25,1974,10335.75,389.742,22211.36
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-25,1963,12225.03,392.43,24136.44
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-25,1974,8907.28,419.252,22479.66
mpi-esm1-2-hr,historical,40,25,-91,75,mag6,04-25,1975,8698.87,403.301,18883.27
ukesm1-0-ll,historical,40,25,-91,75,mag3,04-15,1977,10615.67,372.114,19462.17
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-15,1968,8548.42,405.487,19166.33
ukesm1-0-ll,historical,40,25,-91,75,mag7,04-25,1966,9549.88,411.67199999999997,21640.18
gfdl-esm4,historical,40,25,-91,75,mag7,04-15,1963,8396.54,441.751,19575.2
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-25,1967,8617.23,413.35699999999997,18900.89
ukesm1-0-ll,historical,40,25,-91,75,mag6,04-25,1962,9924.94,393.224,21953.14
gfdl-esm4,historical,40,25,-91,75,mag8,05-15,1967,10191.05,455.41999999999996,23014.4
ipsl-cm6a-lr,historical,40,25,-91,75,mag2,05-25,1975,9710.16,469.255,23510.12
gfdl-esm4,historical,40,25,-91,75,mag6,04-15,1967,12013.17,414.527,22130.18
ipsl-cm6a-lr,historical,40,25,-91,75,mag4,05-15,1961,14160.66,420.861,22890.54
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-25,1962,8934.24,397.204,21083.02
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-07,1967,12782.2,416.486,21072.73
ukesm1-0-ll,historical,40,25,-91,75,mag8,04-15,1977,9490.41,461.975,22713.16
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-25,1974,9711.32,333.478,19454.32
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-25,1975,8300.35,321.726,16271.21
mri-esm2-0,historical,40,25,-91,75,mag5,05-15,1964,9319.14,361.375,16400.5
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-07,1966,14945.66,406.981,23677.45
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-15,1977,10482.49,393.04999999999995,20327.72
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-25,1970,10004.13,471.764,24674.35
gfdl-esm4,historical,40,25,-91,75,mag4,05-15,1980,11125.34,423.594,19852.21
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-07,1962,10410.42,360.60499999999996,20227.43
gfdl-esm4,historical,40,25,-91,75,mag7,05-07,1979,9126.38,396.12,19828.97
mri-esm2-0,historical,40,25,-91,75,mag5,05-25,1969,9426.37,340.45399999999995,17088.65
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-15,1975,8182.32,442.399,20703.24
ukesm1-0-ll,historical,40,25,-91,75,mag6,04-15,1974,10523.65,385.00100000000003,21223.68
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-15,1974,8315.53,416.053,22703.48
mpi-esm1-2-hr,historical,40,25,-91,75,mag6,04-15,1975,9032.24,414.539,19403.17
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-15,1963,12518.28,394.009,24044.48
ukesm1-0-ll,historical,40,25,-91,75,mag3,04-25,1977,10579.37,370.374,19301.56
ipsl-cm6a-lr,historical,40,25,-91,75,mag2,05-07,1961,9952.76,460.897,24470.79
ukesm1-0-ll,historical,40,25,-91,75,mag7,04-15,1970,11027.57,457.23199999999997,23210.17
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-25,1968,12118.23,397.045,19749.88
ukesm1-0-ll,historical,40,25,-91,75,mag2,04-25,1968,9881.06,471.85900000000004,23996.76
mri-esm2-0,historical,40,25,-91,75,mag8,05-07,1969,9003.28,449.741,20890.94
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-15,1966,9776.99,420.759,23785.69
mri-esm2-0,historical,40,25,-91,75,mag3,05-07,1964,9341.44,353.943,16623.5
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-25,1973,12931.91,463.422,22728.51
gfdl-esm4,historical,40,25,-91,75,mag2,05-25,1963,10422.76,438.889,23465.69
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-15,1967,9421.53,456.457,22934.94
mri-esm2-0,historical,40,25,-91,75,mag4,05-25,1976,15652.18,463.259,24129.73
gfdl-esm4,historical,40,25,-91,75,mag4,04-25,1979,13771.12,447.407,24214.1
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-15,1962,10115.9,335.08399999999995,18544.0
ipsl-cm6a-lr,historical,40,25,-91,75,mag7,04-15,1975,8220.55,456.705,23132.6
gfdl-esm4,historical,40,25,-91,75,mag2,05-07,1980,8284.62,480.46799999999996,22447.63
gfdl-esm4,historical,40,25,-91,75,mag3,05-25,1967,9791.54,347.598,17483.83
gfdl-esm4,historical,40,25,-91,75,mag4,05-25,1980,10219.41,414.265,18401.36
gfdl-esm4,historical,40,25,-91,75,mag5,05-07,1967,11391.14,373.31,19398.7
ukesm1-0-ll,historical,40,25,-91,75,mag2,05-15,1970,10393.13,480.476,25199.2
ukesm1-0-ll,historical,40,25,-91,75,mag8,04-25,1977,9523.92,461.475,22560.24
mri-esm2-0,historical,40,25,-91,75,mag2,05-07,1976,10628.04,475.235,24707.48
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-07,1973,9615.41,517.601,25156.28
gfdl-esm4,historical,40,25,-91,75,mag4,05-07,1963,13206.08,429.264,22997.96
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-15,1974,10287.0,331.503,20136.25
mri-esm2-0,historical,40,25,-91,75,mag5,05-25,1964,8622.42,342.456,15145.58
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-15,1975,8329.15,348.75800000000004,17094.99
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-25,1977,10515.9,377.003,19374.78
ukesm1-0-ll,historical,40,25,-91,75,mag6,04-15,1962,10015.41,387.27299999999997,21407.98
gfdl-esm4,historical,40,25,-91,75,mag8,05-25,1967,10224.97,457.93199999999996,22779.5
gfdl-esm4,historical,40,25,-91,75,mag6,04-25,1967,11843.51,410.385,21928.68
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-07,1968,10150.75,479.992,24197.29
ipsl-cm6a-lr,historical,40,25,-91,75,mag2,05-15,1975,9869.62,468.111,23917.48
ukesm1-0-ll,historical,40,25,-91,75,mag8,05-15,1962,8705.47,409.636,21155.58
ipsl-cm6a-lr,historical,40,25,-91,75,mag4,05-25,1961,13769.98,397.125,22062.32
ukesm1-0-ll,historical,40,25,-91,75,mag7,04-15,1966,9697.14,417.125,21971.89
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-25,1968,8873.42,391.69899999999996,18493.5
gfdl-esm4,historical,40,25,-91,75,mag7,04-25,1963,8472.4,424.113,19412.36
mri-esm2-0,historical,40,25,-91,75,mag8,05-07,1964,9073.05,448.269,20633.45
mri-esm2-0,historical,40,25,-91,75,mag3,05-07,1969,8554.87,360.082,17512.34
mpi-esm1-2-hr,historical,40,25,-91,75,mag7,04-15,1967,8687.23,423.219,19760.02
mri-esm2-0,historical,40,25,-91,75,mag2,05-25,1969,10896.42,463.772,24003.58
ukesm1-0-ll,historical,40,25,-91,75,mag4,04-25,1977,15434.17,455.37,24802.5
ukesm1-0-ll,historical,40,25,-91,75,mag6,05-07,1968,8721.92,398.333,18777.25
mri-esm2-0,historical,40,25,-91,75,mag7,04-25,1964,9516.53,423.614,20886.46
ukesm1-0-ll,historical,40,25,-91,75,mag2,04-15,1963,10699.1,465.50100000000003,26865.1
gfdl-esm4,historical,40,25,-91,75,mag8,05-07,1963,8462.41,426.416,20040.01
gfdl-esm4,historical,40,25,-91,75,mag6,04-25,1980,9177.89,392.725,18765.3
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-25,1968,8436.32,318.348,14929.18
ipsl-cm6a-lr,historical,40,25,-91,75,mag5,05-07,1961,10473.82,371.72200000000004,19100.25
gfdl-esm4,historical,40,25,-91,75,mag8,05-25,1980,5573.2,424.918,16501.06
mri-esm2-0,historical,40,25,-91,75,mag4,05-07,1964,14132.58,441.751,22487.61
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-15,1966,8971.21,327.77,16466.68
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-07,1977,10150.57,425.032,21360.43
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-25,1968,8835.11,388.22,18258.66
gfdl-esm4,historical,40,25,-91,75,mag3,04-25,1979,9018.59,364.48,18622.44
mri-esm2-0,historical,40,25,-91,75,mag3,05-25,1976,9540.36,347.599,16880.79
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-15,1967,8832.37,352.63,16715.79
gfdl-esm4,historical,40,25,-91,75,mag5,05-25,1963,9229.78,342.51800000000003,16795.76
mpi-esm1-2-hr,historical,40,25,-91,75,mag3,05-25,1973,8953.43,369.99800000000005,17815.26
ipsl-cm6a-lr,historical,40,25,-91,75,mag8,05-25,1961,8764.81,408.053,20344.41
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-15,1962,14256.9,410.616,23803.54
ipsl-cm6a-lr,historical,40,25,-91,75,mag6,04-25,1961,10790.7,403.68600000000004,21680.56
gfdl-esm4,historical,40,25,-91,75,mag4,05-25,1967,15739.52,439.139,24284.52
gfdl-esm4,historical,40,25,-91,75,mag5,05-07,1980,9020.89,352.21799999999996,17393.23
gfdl-esm4,historical,40,25,-91,75,mag2,05-07,1967,11063.33,472.368,25538.99
ukesm1-0-ll,historical,40,25,-91,75,mag5,05-15,1970,11117.04,353.119,19317.84
gfdl-esm4,historical,40,25,-91,75,mag3,05-25,1980,7049.55,315.40500000000003,13962.45
mpi-esm1-2-hr,historical,40,25,-91,75,mag6,04-25,1968,9197.35,416.96999999999997,19508.27
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-25,1968,7930.1,408.465,18708.92
gfdl-esm4,historical,40,25,-91,75,mag3,05-07,1963,8662.75,356.246,17530.22
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-15,1974,15053.55,416.199,25698.2
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-07,1973,9795.16,424.352,20356.64
mri-esm2-0,historical,40,25,-91,75,mag7,04-25,1969,8293.93,456.424,20305.43
mri-esm2-0,historical,40,25,-91,75,mag5,05-07,1976,9092.73,359.741,17672.7
mpi-esm1-2-hr,historical,40,25,-91,75,mag4,05-15,1975,13621.75,441.70900000000006,23295.07
ukesm1-0-ll,historical,40,25,-91,75,mag7,05-15,1963,10843.46,404.487,23273.15
mri-esm2-0,historical,40,25,-91,75,mag2,05-25,1964,10241.35,450.97999999999996,23530.17
ipsl-cm6a-lr,historical,40,25,-91,75,mag3,05-25,1961,8761.65,316.68,16012.04
ipsl-cm6a-lr,historical,40,25,-91,75,mag5,05-15,1975,9230.68,384.54,19301.23
mpi-esm1-2-hr,historical,40,25,-91,75,mag5,05-07,1968,9308.4,380.608,18215.73
mpi-esm1-2-hr,historical,40,25,-91,75,mag8,05-25,1973,7640.53,464.248,20067.77
mri-esm2-0,historical,40,25,-91,75,mag8,05-25,1976,10934.2,460.29,21778.0
gfdl-esm4,historical,40,25,-91,75,mag8,04-25,1979,8472.15,441.34700000000004,21189.08
mri-esm2-0,historical,40,25,-91,75,mag4,05-07,1969,13915.13,451.88300000000004,23407.73
mri-esm2-0,historical,40,25,-91,75,mag6,04-25,1976,9082.06,388.395,19264.19
gfdl-esm4,historical,40,25,-91,75,mag6,05-25,1979,9776.91,355.67900000000003,18203.93
mpi-esm1-2-hr,historical,40,25,-91,75,mag6,04-25,1973,9457.13,452.302,21253.21
ukesm1-0-ll,historical,40,25,-91,75,mag4,05-25,1962,14499.06,394.055,23600.25
ipsl-cm6a-lr,historical,40,25,-91,75,mag8,05-15,1961,8671.85,429.424,20868.26
ipsl-cm6a-lr,historical,40,25,-91,75,mag6,04-15,1961,11087.15,405.491,21862.11
ukesm1-0-ll,historical,40,25,-91,75,mag3,05-07,1970,11045.96,359.681,19168.45
gfdl-esm4,historical,40,25,-91,75,mag4,05-15,1967,16142.38,437.599,24581.99
mpi-esm1-2-hr,historical,40,25,-91,75,mag2,05-07,1975,9430.75,473.43300000000005,24209.55
ukesm1-0-ll,historical,40,25,-91,75,mag5,04-15,1968,8993.98,387.814,18586.71
